,C2,C3_norm,C7_norm,T5prime_norm,T2prime_norm,Y1
0,1,0.8525441776600592,0.4081439402405038,0.3103339962813614,0.3103339962813614,0
1,0,1.422466121937991,0.7870366729558007,0.09012615036528056,0.09012615036528056,1
2,1,0.9594494599616635,1.4530457078664234,1.3166978082348773,1.3166978082348773,1
3,1,0.4823189008875209,1.3798122648433808,1.2993245218304397,1.2993245218304397,1
4,1,0.5441108116662811,1.0136230424008121,0.5004410501848612,0.5004410501848612,0
5,1,0.5385402729057712,0.3522679875399579,0.9872303345622482,0.9872303345622482,0
6,1,1.6428695896338774,1.6297242013277697,1.1373377518008219,1.1373377518008219,1
7,0,0.24095030882337132,0.00733293912605188,0.5305948864773157,0.5305948864773157,1
8,1,0.052323586028409266,0.5494054154270235,1.3350428831269445,1.3350428831269445,1
9,1,0.8329304813432228,0.8731237241101353,0.2536155266475364,0.2536155266475364,1
10,1,2.0809387044625165,2.506918210644263,1.9218999046026561,1.9218999046026561,1
11,1,0.638489118521472,0.7752397960783143,1.0016868170858158,1.0016868170858158,0
12,1,1.8324064345496844,2.6245346323298584,2.1971385859758965,2.1971385859758965,0
13,1,0.5998408011507358,0.2565157216570493,0.4662178169590191,0.4662178169590191,1
14,1,0.5951767217696758,0.891470527427204,2.5123807208721294,2.5123807208721294,1
15,1,0.6538594644581582,0.9557583008493956,0.0019640152291324126,0.0019640152291324126,0
16,1,0.5807154197632419,0.6985349573406524,0.17261201295204115,0.17261201295204115,1
17,1,0.8159431214642252,0.2678623933344117,2.024159760166396,2.024159760166396,1
18,1,0.7444966629535748,0.12578189379533922,2.3525964196961135,2.3525964196961135,0
19,1,1.208575004933034,0.00733293912605188,0.5026932213215062,0.5026932213215062,1
20,1,0.7525503679472166,1.5796116208975095,0.7063237780572834,0.7063237780572834,0
21,1,0.40994743395398336,0.2793676296057141,0.7459382969395529,0.7459382969395529,0
22,1,2.0809387044625165,2.572793393854709,0.9246610992657256,0.9246610992657256,1
23,1,1.1587558092380956,1.7612638303717503,0.4129745257366833,0.4129745257366833,0
24,1,2.0809387044625165,1.99659909771553,0.8012880759728992,0.8012880759728992,1
25,1,0.6783221044493287,0.06382379226991769,0.7417363480387356,0.7417363480387356,1
26,1,0.16334112526437228,0.6694153601066476,0.26350610874364744,0.26350610874364744,0
27,1,0.7138178640621382,0.7921918705880742,0.49571257981496936,0.49571257981496936,1
28,1,0.5114699695159399,0.9670997364675804,0.041173119183714094,0.041173119183714094,1
29,1,0.6177413491173277,0.5016420816348339,0.024351907638893958,0.024351907638893958,1
30,1,0.07539689421324626,0.32993633551064405,0.6300049032446965,0.6300049032446965,0
31,0,0.5757353726307153,0.5696644342497448,0.23077031924093028,0.23077031924093028,1
32,1,2.0809383996801127,0.24628016650748247,0.5410858868821765,0.5410858868821765,0
33,1,0.4907207153844391,0.31514690602833356,0.48754071147648254,0.48754071147648254,0
34,1,0.5856150084313262,0.5468298883041921,0.2443715039783724,0.2443715039783724,0
35,1,0.5032312303512517,0.6041509389724248,0.7001239629571028,0.7001239629571028,0
36,1,0.10757744463449104,0.39148114844786813,0.7109069170376122,0.7109069170376122,0
37,1,0.8290124385785772,0.9022714418821253,1.1522805860697116,1.1522805860697116,0
38,1,0.527133576874178,0.6700700189058331,0.3075662458353445,0.3075662458353445,0
39,1,0.7164448735766153,1.904281008483732,0.11448787378762353,0.11448787378762353,0
40,1,0.8078732997353522,0.46147247656806734,0.8587219855160515,0.8587219855160515,1
41,1,0.5549910646496456,0.991461723306719,0.3964658058494619,0.3964658058494619,0
